cool_time,cat_time,post_cooling_nbar,cat_visibility_sq,qfi_reduced,qfi_per_total_prep_time
6.800000000000001,7.8,0.011137751478448024,0.2609381168405302,257.9204399886931,17.66578356086939
6.800000000000001,7.9,0.011137751478448024,0.24813789312683127,251.69341409217603,17.12200095865143
6.800000000000001,8.0,0.011137751478448024,0.23566750762589406,245.2363673403629,16.57002482029479
6.800000000000001,8.1,0.011137751478448024,0.22353752096066143,238.57358753511133,16.0116501701417
6.800000000000001,8.2,0.011137751478448024,0.2117572586567735,231.72976868475058,15.448651245650039
6.800000000000001,8.3,0.011137751478448024,0.20033479572827256,224.72986477497858,14.882772501654209
6.800000000000001,8.4,0.011137751478448024,0.18927694859478625,217.59894341701727,14.315719961645872
6.800000000000001,8.5,0.011137751478448024,0.1785892742978059,210.36204061971102,13.749152981680458
6.800000000000001,8.6,0.011137751478448024,0.16827607692171836,203.04401791753202,13.18467648815143
6.800000000000001,8.7,0.011137751478448024,0.15834042106443938,195.66942305732601,12.623833745633936
6.800000000000001,8.8,0.011137751478448024,0.1487841521435652,188.26235540341042,12.068099705346821
6.800000000000001,8.9,0.011137751478448024,0.13960792326758786,180.84633716385756,11.518874978589652
6.800000000000001,9.0,0.011137751478448024,0.13081122834855588,173.4441914711758,10.977480472859227
6.9,0.1,0.010077854290485105,0.9989978358355941,4.08080972364976,0.5829728176642515
6.9,0.2,0.010077854290485105,0.9979807081851274,4.559677723154547,0.6422081300217671
6.9,0.30000000000000004,0.010077854290485105,0.9969327137638704,5.356553177736039,0.7439657191300054
6.9,0.4,0.010077854290485105,0.9958380184850693,6.470315397237843,0.886344574964088
6.9,0.5,0.010077854290485105,0.9946808636386143,7.899693524470522,1.067526151955476
6.9,0.6,0.010077854290485105,0.9934455745706368,9.643216579442932,1.285762210592391
6.9,0.7000000000000001,0.010077854290485105,0.9921165718391074,11.699163993134668,1.539363683307193
6.9,0.8,0.010077854290485105,0.9906783848160943,14.065516730432872,1.8266904844718015
6.9,0.9,0.010077854290485105,0.9891156677018555,16.739909123332115,2.1461421952989888
6.9,1.0,0.010077854290485105,0.9874132179093955,19.719581556466395,2.49614956410967
6.9,1.1,0.010077854290485105,0.9855559967705432,23.001334167393786,2.8751667709242232
6.9,1.2000000000000002,0.010077854290485105,0.9835291525060532,26.581481743655537,3.2816644127969794
6.9,1.3000000000000003,0.010077854290485105,0.9813180453927147,30.455810017335082,3.714123172845741
6.9,1.4000000000000001,0.010077854290485105,0.9789082750500472,34.61953357548555,4.171028141624764
6.9,1.5000000000000002,0.010077854290485105,0.9762857097579093,39.067255621200815,4.650863764428668
6.9,1.6,0.010077854290485105,0.9734365177043228,43.79292983508514,5.1521093923629575
6.9,1.7000000000000002,0.010077854290485105,0.97034720005009,48.78982460023224,5.673235418631655
6.9,1.8000000000000003,0.010077854290485105,0.9670046256834545,54.050489865346364,6.21269998452257
6.9,1.9000000000000001,0.010077854290485105,0.9633960675242077,59.56672693011431,6.768946242058443
6.9,2.0,0.010077854290485105,0.9595092402223991,65.3295614441496,7.340400162264
6.9,2.1,0.010077854290485105,0.9553323390822719,71.32921991556117,7.925468879506797
6.9,2.2,0.010077854290485105,0.9508540800273592,77.55511002723478,8.522539563432392
6.9,2.3000000000000003,0.010077854290485105,0.9460637404079733,83.99580505804694,9.129978810657276
6.9,2.4000000000000004,0.010077854290485105,0.940951200437747,90.63903270225886,9.746132548629983
6.9,2.5000000000000004,0.010077854290485105,0.9355069850316177,97.47166857307788,10.369326443944455
6.9,2.6,0.010077854290485105,0.9297223058038274,104.47973466565806,10.997866806911375
6.9,2.7,0.010077854290485105,0.9235891029713439,111.64840304049363,11.630041983384752
6.9,2.8000000000000003,0.010077854290485105,0.9171000868957536,118.96200497011942,12.26412422372365
6.9,2.9000000000000004,0.010077854290485105,0.9102487789853346,126.40404577018272,12.898372017365583
6.9,3.0000000000000004,0.010077854290485105,0.9030295516688768,133.95722551023437,13.531032879821653
6.9,3.1,0.010077854290485105,0.8954376671440621,141.60346576998705,14.160346576998705
6.9,3.2,0.010077854290485105,0.8874693145960568,149.32394257333402,14.78454876963703
6.9,3.3000000000000003,0.010077854290485105,0.87912164557657,157.09912559517764,15.401875058350747
6.9,3.4000000000000004,0.010077854290485105,0.8703928072302045,164.90882369521472,16.010565407302398
6.9,3.5000000000000004,0.010077854290485105,0.8612819730536249,172.73223678842658,16.608868921964092
6.9,3.6,0.010077854290485105,0.8517893708740757,180.5480140143644,17.19504895374899
6.9,3.7,0.010077854290485105,0.8419163077372419,188.33431811668154,17.767388501573727
6.9,3.8000000000000003,0.010077854290485105,0.8316651914005015,196.06889589108795,18.32419587767177
6.9,3.9000000000000004,0.010077854290485105,0.8210395481363908,203.72915450438816,18.863810602258162
